City,Date,Confirmed,Deaths
Tennessee,6/21/20,74,2
Texas,6/21/20,1006,2
Utah,6/21/20,0,0
Vermont,6/21/20,67,2
Virginia,6/21/20,1031,14
Washington,6/21/20,102,0
West Virginia,6/21/20,12,1
Wisconsin,6/21/20,10,2
Wyoming,6/21/20,28,0
Diamond Princess,6/21/20,49,0
Grand Princess,6/21/20,103,0
American Samoa,6/22/20,0,0
Guam,6/22/20,222,5
Northern Mariana Islands,6/22/20,30,2
Puerto Rico,6/22/20,43,0
Virgin Islands,6/22/20,76,6
Alabama,6/22/20,436,8
Alaska,6/22/20,0,0
Arizona,6/22/20,2121,66
Arkansas,6/22/20,19,0
California,6/22/20,5007,120
Colorado,6/22/20,3932,153
Connecticut,6/22/20,16483,1362
Delaware,6/22/20,1620,84
District of Columbia,6/22/20,10058,535
Florida,6/22/20,738,11
Georgia,6/22/20,220,13
Hawaii,6/22/20,85,0
Idaho,6/22/20,1307,22
Illinois,6/22/20,57,1
Indiana,6/22/20,36,1
Iowa,6/22/20,12,0
Kansas,6/22/20,2,0
Kentucky,6/22/20,105,19
Louisiana,6/22/20,669,34
Maine,6/22/20,453,4
Maryland,6/22/20,189,17
Massachusetts,6/22/20,1517,138
Michigan,6/22/20,21,1
Minnesota,6/22/20,13,0
Mississippi,6/22/20,227,18
Missouri,6/22/20,86,0
Montana,6/22/20,1,0
Nebraska,6/22/20,282,11
Nevada,6/22/20,10,1
New Hampshire,6/22/20,78,1
New Jersey,6/22/20,2722,188
New Mexico,6/22/20,1828,82
New York,6/22/20,2060,120
North Carolina,6/22/20,951,36
North Dakota,6/22/20,0,0
Ohio,6/22/20,19,1
Oklahoma,6/22/20,108,4
Oregon,6/22/20,1,0
Pennsylvania,6/22/20,317,11
Rhode Island,6/22/20,247,0
South Carolina,6/22/20,87,0
South Dakota,6/22/20,34,0
Tennessee,6/22/20,75,2
Texas,6/22/20,1006,2
Utah,6/22/20,0,0
Vermont,6/22/20,67,2
Virginia,6/22/20,1032,14
Washington,6/22/20,108,0
West Virginia,6/22/20,13,1
Wisconsin,6/22/20,11,2
Wyoming,6/22/20,29,0
Diamond Princess,6/22/20,49,0
Grand Princess,6/22/20,103,0
American Samoa,6/23/20,0,0
Guam,6/23/20,225,5
Northern Mariana Islands,6/23/20,30,2
Puerto Rico,6/23/20,43,0
Virgin Islands,6/23/20,76,6
Alabama,6/23/20,447,8
Alaska,6/23/20,0,0
Arizona,6/23/20,2165,67
Arkansas,6/23/20,21,0
California,6/23/20,5267,121
Colorado,6/23/20,3941,154
Connecticut,6/23/20,16522,1367
Delaware,6/23/20,1624,89
District of Columbia,6/23/20,10094,537
Florida,6/23/20,760,11
Georgia,6/23/20,223,13
Hawaii,6/23/20,85,0
Idaho,6/23/20,1307,22
Illinois,6/23/20,63,1
Indiana,6/23/20,36,1
Iowa,6/23/20,12,0
Kansas,6/23/20,2,0
Kentucky,6/23/20,108,19
Louisiana,6/23/20,705,34
Maine,6/23/20,454,4
Maryland,6/23/20,192,17
Massachusetts,6/23/20,1523,140
Michigan,6/23/20,21,1
Minnesota,6/23/20,13,0
Mississippi,6/23/20,233,18
Missouri,6/23/20,86,0
Montana,6/23/20,1,0
Nebraska,6/23/20,282,11
Nevada,6/23/20,11,1
New Hampshire,6/23/20,78,1
New Jersey,6/23/20,2750,190
New Mexico,6/23/20,1848,82
New York,6/23/20,2062,120
North Carolina,6/23/20,969,36
North Dakota,6/23/20,0,0
Ohio,6/23/20,19,1
Oklahoma,6/23/20,110,4
Oregon,6/23/20,1,0
Pennsylvania,6/23/20,322,12
Rhode Island,6/23/20,247,0
South Carolina,6/23/20,86,0
South Dakota,6/23/20,34,0
Tennessee,6/23/20,78,2
Texas,6/23/20,1009,2
Utah,6/23/20,0,0
Vermont,6/23/20,68,2
Virginia,6/23/20,1033,14
Washington,6/23/20,109,0
West Virginia,6/23/20,15,1
Wisconsin,6/23/20,11,2
Wyoming,6/23/20,29,0
Diamond Princess,6/23/20,49,0
Grand Princess,6/23/20,103,0
American Samoa,6/24/20,0,0
Guam,6/24/20,226,5
Northern Mariana Islands,6/24/20,30,2
Puerto Rico,6/24/20,43,0
Virgin Islands,6/24/20,76,6
Alabama,6/24/20,463,10
Alaska,6/24/20,0,0
Arizona,6/24/20,2194,73
Arkansas,6/24/20,22,0
California,6/24/20,5275,122
Colorado,6/24/20,3971,154
Connecticut,6/24/20,16527,1370
Delaware,6/24/20,1628,89
District of Columbia,6/24/20,10128,541
Florida,6/24/20,807,11
Georgia,6/24/20,227,13
Hawaii,6/24/20,86,0
Idaho,6/24/20,1383,22
Illinois,6/24/20,67,1
Indiana,6/24/20,38,1
Iowa,6/24/20,12,0
Kansas,6/24/20,2,0
Kentucky,6/24/20,108,19
Louisiana,6/24/20,726,35
Maine,6/24/20,454,4
Maryland,6/24/20,194,17
Massachusetts,6/24/20,1525,140
Michigan,6/24/20,21,1
Minnesota,6/24/20,13,0
Mississippi,6/24/20,234,18
Missouri,6/24/20,87,0
Montana,6/24/20,1,0
Nebraska,6/24/20,283,11
Nevada,6/24/20,11,1
New Hampshire,6/24/20,78,1
New Jersey,6/24/20,2771,192
New Mexico,6/24/20,1879,84
New York,6/24/20,2065,120
North Carolina,6/24/20,1004,36
North Dakota,6/24/20,0,0
Ohio,6/24/20,19,1
Oklahoma,6/24/20,110,4
Oregon,6/24/20,1,0
Pennsylvania,6/24/20,321,12
Rhode Island,6/24/20,247,0
South Carolina,6/24/20,91,0
South Dakota,6/24/20,34,0
Tennessee,6/24/20,79,2
Texas,6/24/20,1013,2
Utah,6/24/20,0,0
Vermont,6/24/20,68,2
Virginia,6/24/20,1034,14
Washington,6/24/20,109,0
West Virginia,6/24/20,15,1
Wisconsin,6/24/20,11,2
Wyoming,6/24/20,31,0
Diamond Princess,6/24/20,49,0
Grand Princess,6/24/20,103,0
American Samoa,6/25/20,0,0
Guam,6/25/20,231,5
Northern Mariana Islands,6/25/20,30,2
Puerto Rico,6/25/20,43,0
Virgin Islands,6/25/20,80,6
Alabama,6/25/20,473,10
Alaska,6/25/20,0,0
Arizona,6/25/20,2235,73
Arkansas,6/25/20,24,0
California,6/25/20,5382,128
Colorado,6/25/20,4013,154
Connecticut,6/25/20,16547,1373
Delaware,6/25/20,1630,89
District of Columbia,6/25/20,10159,543
Florida,6/25/20,863,11
Georgia,6/25/20,230,14
Hawaii,6/25/20,86,0
Idaho,6/25/20,1585,23
Illinois,6/25/20,71,1
Indiana,6/25/20,39,1
Iowa,6/25/20,14,0
Kansas,6/25/20,5,0
Kentucky,6/25/20,110,19
Louisiana,6/25/20,745,35
Maine,6/25/20,460,4
Maryland,6/25/20,203,17
Massachusetts,6/25/20,1525,141
Michigan,6/25/20,21,1
Minnesota,6/25/20,13,0
Mississippi,6/25/20,242,18
Missouri,6/25/20,88,0
Montana,6/25/20,1,0
Nebraska,6/25/20,285,11
Nevada,6/25/20,11,1
New Hampshire,6/25/20,78,1
New Jersey,6/25/20,2787,206
New Mexico,6/25/20,1937,85
New York,6/25/20,2076,121
North Carolina,6/25/20,1009,36
North Dakota,6/25/20,0,0
Ohio,6/25/20,20,1
Oklahoma,6/25/20,111,4
Oregon,6/25/20,1,0
Pennsylvania,6/25/20,323,12
Rhode Island,6/25/20,247,0
South Carolina,6/25/20,99,0
South Dakota,6/25/20,34,0
Tennessee,6/25/20,81,2
Texas,6/25/20,1014,2
Utah,6/25/20,0,0
Vermont,6/25/20,68,2
Virginia,6/25/20,1037,14
Washington,6/25/20,110,0
West Virginia,6/25/20,15,1
Wisconsin,6/25/20,12,2
Wyoming,6/25/20,31,0
Diamond Princess,6/25/20,49,0
Grand Princess,6/25/20,103,0
American Samoa,6/26/20,0,0
Guam,6/26/20,247,5
Northern Mariana Islands,6/26/20,30,2
Puerto Rico,6/26/20,43,0
Virgin Islands,6/26/20,81,6
Alabama,6/26/20,482,10
Alaska,6/26/20,0,0
Arizona,6/26/20,2250,79
Arkansas,6/26/20,24,0
California,6/26/20,5493,130
Colorado,6/26/20,4058,154
Connecticut,6/26/20,16564,1375
Delaware,6/26/20,1635,89
District of Columbia,6/26/20,10185,546
Florida,6/26/20,945,12
Georgia,6/26/20,241,14
Hawaii,6/26/20,86,0
Idaho,6/26/20,1585,23
Illinois,6/26/20,76,1
Indiana,6/26/20,42,1
Iowa,6/26/20,14,0
Kansas,6/26/20,5,0
Kentucky,6/26/20,111,19
Louisiana,6/26/20,783,36
Maine,6/26/20,464,4
Maryland,6/26/20,204,17
Massachusetts,6/26/20,1530,143
Michigan,6/26/20,21,1
Minnesota,6/26/20,13,0
Mississippi,6/26/20,243,18
Missouri,6/26/20,88,0
Montana,6/26/20,1,0
Nebraska,6/26/20,287,11
Nevada,6/26/20,11,1
New Hampshire,6/26/20,79,1
New Jersey,6/26/20,2811,208
New Mexico,6/26/20,1987,85
New York,6/26/20,2084,121
North Carolina,6/26/20,1035,36
North Dakota,6/26/20,0,0
Ohio,6/26/20,20,1
Oklahoma,6/26/20,111,4
Oregon,6/26/20,1,0
Pennsylvania,6/26/20,324,12
Rhode Island,6/26/20,247,0
South Carolina,6/26/20,100,0
South Dakota,6/26/20,34,0
Tennessee,6/26/20,89,2
Texas,6/26/20,1017,2
Utah,6/26/20,0,0
Vermont,6/26/20,68,2
Virginia,6/26/20,1037,14
Washington,6/26/20,112,0
West Virginia,6/26/20,15,1
Wisconsin,6/26/20,14,2
Wyoming,6/26/20,32,0
Diamond Princess,6/26/20,49,0
Grand Princess,6/26/20,103,0
American Samoa,6/27/20,0,0
Guam,6/27/20,247,5
Northern Mariana Islands,6/27/20,30,2
Puerto Rico,6/27/20,43,0
Virgin Islands,6/27/20,81,6
Alabama,6/27/20,492,11
Alaska,6/27/20,0,0
Arizona,6/27/20,2250,85
Arkansas,6/27/20,26,0
California,6/27/20,5493,130
Colorado,6/27/20,4093,154
Connecticut,6/27/20,16606,1375
Delaware,6/27/20,1652,89
District of Columbia,6/27/20,10216,548
Florida,6/27/20,1033,12
Georgia,6/27/20,247,14
Hawaii,6/27/20,86,0
Idaho,6/27/20,1841,23
Illinois,6/27/20,77,1
Indiana,6/27/20,43,1
Iowa,6/27/20,14,0
Kansas,6/27/20,5,0
Kentucky,6/27/20,111,19
Louisiana,6/27/20,783,36
Maine,6/27/20,469,4
Maryland,6/27/20,204,17
Massachusetts,6/27/20,1531,143
Michigan,6/27/20,21,1
Minnesota,6/27/20,13,0
Mississippi,6/27/20,248,18
Missouri,6/27/20,90,0
Montana,6/27/20,1,0
Nebraska,6/27/20,287,11
Nevada,6/27/20,10,1
New Hampshire,6/27/20,81,1
New Jersey,6/27/20,2822,211
New Mexico,6/27/20,2021,85
New York,6/27/20,2091,121
North Carolina,6/27/20,1066,36
North Dakota,6/27/20,0,0
Ohio,6/27/20,20,1
Oklahoma,6/27/20,111,4
Oregon,6/27/20,1,0
Pennsylvania,6/27/20,327,12
Rhode Island,6/27/20,247,0
South Carolina,6/27/20,103,0
South Dakota,6/27/20,34,0
Tennessee,6/27/20,90,2
Texas,6/27/20,1017,2
Utah,6/27/20,0,0
Vermont,6/27/20,68,2
Virginia,6/27/20,1039,14
Washington,6/27/20,113,0
West Virginia,6/27/20,15,1
Wisconsin,6/27/20,15,2
Wyoming,6/27/20,32,0
Diamond Princess,6/27/20,49,0
Grand Princess,6/27/20,103,0
American Samoa,6/28/20,0,0
Guam,6/28/20,247,5
Northern Mariana Islands,6/28/20,30,2
Puerto Rico,6/28/20,47,0
Virgin Islands,6/28/20,81,6
Alabama,6/28/20,497,11
Alaska,6/28/20,0,0
Arizona,6/28/20,2303,85
Arkansas,6/28/20,26,0
California,6/28/20,5670,133
Colorado,6/28/20,4148,154
Connecticut,6/28/20,16633,1375
Delaware,6/28/20,1663,89
District of Columbia,6/28/20,10248,550
Florida,6/28/20,1124,12
Georgia,6/28/20,254,14
Hawaii,6/28/20,87,0
Idaho,6/28/20,1841,23
Illinois,6/28/20,83,1
Indiana,6/28/20,44,1
Iowa,6/28/20,15,0
Kansas,6/28/20,5,0
Kentucky,6/28/20,111,19
Louisiana,6/28/20,812,36
Maine,6/28/20,476,4
Maryland,6/28/20,204,17
Massachusetts,6/28/20,1532,144
Michigan,6/28/20,21,1
Minnesota,6/28/20,13,0
Mississippi,6/28/20,252,18
Missouri,6/28/20,90,0
Montana,6/28/20,1,0
Nebraska,6/28/20,288,11
Nevada,6/28/20,10,1
New Hampshire,6/28/20,81,1
New Jersey,6/28/20,2839,211
New Mexico,6/28/20,2064,85
New York,6/28/20,2097,121
North Carolina,6/28/20,1088,37
North Dakota,6/28/20,0,0
Ohio,6/28/20,20,1
Oklahoma,6/28/20,112,4
Oregon,6/28/20,1,0
Pennsylvania,6/28/20,328,12
Rhode Island,6/28/20,247,0
South Carolina,6/28/20,103,0
South Dakota,6/28/20,34,0
Tennessee,6/28/20,90,2
Texas,6/28/20,1016,2
Utah,6/28/20,0,0
Vermont,6/28/20,68,2
Virginia,6/28/20,1039,14
Washington,6/28/20,130,0
West Virginia,6/28/20,15,1
Wisconsin,6/28/20,15,2
Wyoming,6/28/20,32,0
Diamond Princess,6/28/20,49,0
Grand Princess,6/28/20,103,0
American Samoa,6/29/20,0,0
Guam,6/29/20,253,5
Northern Mariana Islands,6/29/20,30,2
Puerto Rico,6/29/20,48,0
Virgin Islands,6/29/20,81,6
Alabama,6/29/20,521,11
Alaska,6/29/20,0,0
Arizona,6/29/20,2309,85
Arkansas,6/29/20,28,0
California,6/29/20,5762,133
Colorado,6/29/20,4170,155
Connecticut,6/29/20,16664,1376
Delaware,6/29/20,1672,89
District of Columbia,6/29/20,10292,551
Florida,6/29/20,1159,12
Georgia,6/29/20,256,14
Hawaii,6/29/20,87,0
Idaho,6/29/20,2040,23
Illinois,6/29/20,88,1
Indiana,6/29/20,45,1
Iowa,6/29/20,15,0
Kansas,6/29/20,4,0
Kentucky,6/29/20,115,19
Louisiana,6/29/20,850,37
Maine,6/29/20,476,4
Maryland,6/29/20,204,17
Massachusetts,6/29/20,1535,145
Michigan,6/29/20,21,1
Minnesota,6/29/20,13,0
Mississippi,6/29/20,253,18
Missouri,6/29/20,90,0
Montana,6/29/20,1,0
Nebraska,6/29/20,292,11
Nevada,6/29/20,11,1
New Hampshire,6/29/20,81,1
New Jersey,6/29/20,2845,214
New Mexico,6/29/20,2109,85
New York,6/29/20,2099,121
North Carolina,6/29/20,1114,37
North Dakota,6/29/20,0,0
Ohio,6/29/20,21,1
Oklahoma,6/29/20,114,4
Oregon,6/29/20,1,0
Pennsylvania,6/29/20,332,12
Rhode Island,6/29/20,253,0
South Carolina,6/29/20,106,0
South Dakota,6/29/20,34,0
Tennessee,6/29/20,97,2
Texas,6/29/20,1016,2
Utah,6/29/20,0,0
Vermont,6/29/20,68,2
Virginia,6/29/20,1039,14
Washington,6/29/20,130,0
West Virginia,6/29/20,15,1
Wisconsin,6/29/20,19,2
Wyoming,6/29/20,34,0
Diamond Princess,6/29/20,49,0
Grand Princess,6/29/20,103,0
American Samoa,6/30/20,0,0
Guam,6/30/20,257,5
Northern Mariana Islands,6/30/20,30,2
Puerto Rico,6/30/20,50,0
Virgin Islands,6/30/20,81,6
Alabama,6/30/20,530,11
Alaska,6/30/20,0,0
Arizona,6/30/20,2337,86
Arkansas,6/30/20,28,0
California,6/30/20,5964,135
Colorado,6/30/20,4185,155
Connecticut,6/30/20,16703,1376
Delaware,6/30/20,1690,89
District of Columbia,6/30/20,10327,551
Florida,6/30/20,1197,12
Georgia,6/30/20,258,14
Hawaii,6/30/20,87,0
Idaho,6/30/20,2169,23
Illinois,6/30/20,87,1
Indiana,6/30/20,45,1
Iowa,6/30/20,15,0
Kansas,6/30/20,4,0
Kentucky,6/30/20,117,19
Louisiana,6/30/20,878,36
Maine,6/30/20,483,4
Maryland,6/30/20,205,17
Massachusetts,6/30/20,1538,144
Michigan,6/30/20,22,1
Minnesota,6/30/20,14,0
Mississippi,6/30/20,263,18
Missouri,6/30/20,91,0
Montana,6/30/20,1,0
Nebraska,6/30/20,294,11
Nevada,6/30/20,11,1
New Hampshire,6/30/20,81,1
New Jersey,6/30/20,2863,216
New Mexico,6/30/20,2143,85
New York,6/30/20,2102,121
North Carolina,6/30/20,1146,37
North Dakota,6/30/20,0,0
Ohio,6/30/20,21,1
Oklahoma,6/30/20,115,4
Oregon,6/30/20,1,0
Pennsylvania,6/30/20,339,12
Rhode Island,6/30/20,253,0
South Carolina,6/30/20,113,0
South Dakota,6/30/20,34,0
Tennessee,6/30/20,102,2
Texas,6/30/20,1032,2
Utah,6/30/20,0,0
Vermont,6/30/20,68,2
Virginia,6/30/20,1042,14
Washington,6/30/20,134,0
West Virginia,6/30/20,15,1
Wisconsin,6/30/20,19,2
Wyoming,6/30/20,34,0
Diamond Princess,6/30/20,49,0
Grand Princess,6/30/20,103,0
American Samoa,7/1/20,0,0
Guam,7/1/20,267,5
Northern Mariana Islands,7/1/20,30,2
Puerto Rico,7/1/20,50,0
Virgin Islands,7/1/20,90,6
Alabama,7/1/20,545,11
Alaska,7/1/20,0,0
Arizona,7/1/20,2381,90
Arkansas,7/1/20,31,0
California,7/1/20,6156,136
Colorado,7/1/20,4226,156
Connecticut,7/1/20,16717,1376
Delaware,7/1/20,1699,90
District of Columbia,7/1/20,10365,553
Florida,7/1/20,1245,12
Georgia,7/1/20,260,14
Hawaii,7/1/20,87,0
Idaho,7/1/20,2288,23
Illinois,7/1/20,93,1
Indiana,7/1/20,45,1
Iowa,7/1/20,15,0
Kansas,7/1/20,4,0
Kentucky,7/1/20,121,19
Louisiana,7/1/20,919,37
Maine,7/1/20,484,4
Maryland,7/1/20,205,17
Massachusetts,7/1/20,1542,145
Michigan,7/1/20,21,1
Minnesota,7/1/20,14,0
Mississippi,7/1/20,267,18
Missouri,7/1/20,91,0
Montana,7/1/20,1,0
Nebraska,7/1/20,296,11
Nevada,7/1/20,12,1
New Hampshire,7/1/20,81,1
New Jersey,7/1/20,2878,216
New Mexico,7/1/20,2178,86
New York,7/1/20,2112,121
North Carolina,7/1/20,1151,37
North Dakota,7/1/20,0,0
Ohio,7/1/20,21,1
Oklahoma,7/1/20,115,4
Oregon,7/1/20,4,0
Pennsylvania,7/1/20,341,13
Rhode Island,7/1/20,253,0
South Carolina,7/1/20,113,0
South Dakota,7/1/20,34,0
Tennessee,7/1/20,104,2
Texas,7/1/20,1040,2
Utah,7/1/20,0,0
Vermont,7/1/20,68,2
Virginia,7/1/20,1043,14
Washington,7/1/20,142,0
West Virginia,7/1/20,15,1
Wisconsin,7/1/20,19,2
Wyoming,7/1/20,34,0
Diamond Princess,7/1/20,49,0
Grand Princess,7/1/20,103,0
American Samoa,7/2/20,0,0
Guam,7/2/20,280,5
Northern Mariana Islands,7/2/20,31,2
Puerto Rico,7/2/20,50,0
Virgin Islands,7/2/20,92,6
Alabama,7/2/20,553,12
Alaska,7/2/20,0,0
Arizona,7/2/20,2405,91
Arkansas,7/2/20,30,0
California,7/2/20,6384,138
Colorado,7/2/20,4267,156
Connecticut,7/2/20,16733,1376
Delaware,7/2/20,1716,90
District of Columbia,7/2/20,10390,554
Florida,7/2/20,1332,12
Georgia,7/2/20,266,14
Hawaii,7/2/20,90,0
Idaho,7/2/20,2336,23
Illinois,7/2/20,100,1
Indiana,7/2/20,47,1
Iowa,7/2/20,15,0
Kansas,7/2/20,4,0
Kentucky,7/2/20,123,19
Louisiana,7/2/20,945,37
Maine,7/2/20,488,4
Maryland,7/2/20,205,17
Massachusetts,7/2/20,1547,147
Michigan,7/2/20,22,1
Minnesota,7/2/20,14,0
Mississippi,7/2/20,280,18
Missouri,7/2/20,91,0
Montana,7/2/20,1,0
Nebraska,7/2/20,296,11
Nevada,7/2/20,13,1
New Hampshire,7/2/20,81,1
New Jersey,7/2/20,2898,219
New Mexico,7/2/20,2277,87
New York,7/2/20,2125,121
North Carolina,7/2/20,1179,37
North Dakota,7/2/20,0,0
Ohio,7/2/20,21,1
Oklahoma,7/2/20,119,4
Oregon,7/2/20,4,0
Pennsylvania,7/2/20,342,13
Rhode Island,7/2/20,253,0
South Carolina,7/2/20,119,0
South Dakota,7/2/20,34,0
Tennessee,7/2/20,105,2
Texas,7/2/20,1063,2
Utah,7/2/20,0,0
Vermont,7/2/20,68,2
Virginia,7/2/20,1042,14
Washington,7/2/20,146,0
West Virginia,7/2/20,15,1
Wisconsin,7/2/20,20,2
Wyoming,7/2/20,34,0
Diamond Princess,7/2/20,49,0
Grand Princess,7/2/20,103,0
American Samoa,7/3/20,0,0
Guam,7/3/20,280,5
Northern Mariana Islands,7/3/20,31,2
Puerto Rico,7/3/20,50,0
Virgin Islands,7/3/20,98,6
Alabama,7/3/20,560,12
Alaska,7/3/20,0,0
Arizona,7/3/20,2418,91
Arkansas,7/3/20,38,0
California,7/3/20,6472,140
Colorado,7/3/20,4287,156
Connecticut,7/3/20,16757,1377
Delaware,7/3/20,1730,92
District of Columbia,7/3/20,10435,555
Florida,7/3/20,1423,12
Georgia,7/3/20,274,14
Hawaii,7/3/20,91,0
Idaho,7/3/20,2507,23
Illinois,7/3/20,106,1
Indiana,7/3/20,48,1
Iowa,7/3/20,15,0
Kansas,7/3/20,4,0
Kentucky,7/3/20,126,19
Louisiana,7/3/20,968,39
Maine,7/3/20,490,4
Maryland,7/3/20,206,17
Massachusetts,7/3/20,1553,148
Michigan,7/3/20,22,1
Minnesota,7/3/20,14,0
Mississippi,7/3/20,293,18
Missouri,7/3/20,91,0
Montana,7/3/20,1,0
Nebraska,7/3/20,298,11
Nevada,7/3/20,14,1
New Hampshire,7/3/20,82,1
New Jersey,7/3/20,2924,220
New Mexico,7/3/20,2331,87
New York,7/3/20,2130,121
North Carolina,7/3/20,1207,37
North Dakota,7/3/20,0,0
Ohio,7/3/20,22,1
Oklahoma,7/3/20,119,4
Oregon,7/3/20,4,0
Pennsylvania,7/3/20,344,13
Rhode Island,7/3/20,256,0
South Carolina,7/3/20,118,0
South Dakota,7/3/20,34,0
Tennessee,7/3/20,116,2
Texas,7/3/20,1072,2
Utah,7/3/20,0,0
Vermont,7/3/20,68,2
Virginia,7/3/20,1042,14
Washington,7/3/20,147,0
West Virginia,7/3/20,15,1
Wisconsin,7/3/20,23,2
Wyoming,7/3/20,35,0
Diamond Princess,7/3/20,49,0
Grand Princess,7/3/20,103,0
American Samoa,7/4/20,0,0
Guam,7/4/20,280,5
Northern Mariana Islands,7/4/20,31,2
Puerto Rico,7/4/20,50,0
Virgin Islands,7/4/20,111,6
Alabama,7/4/20,583,12
Alaska,7/4/20,0,0
Arizona,7/4/20,2423,91
Arkansas,7/4/20,37,0
California,7/4/20,6556,140
Colorado,7/4/20,4322,156
Connecticut,7/4/20,16757,1377
Delaware,7/4/20,1735,92
District of Columbia,7/4/20,10447,557
Florida,7/4/20,1506,12
Georgia,7/4/20,285,14
Hawaii,7/4/20,93,0
Idaho,7/4/20,2631,23
Illinois,7/4/20,113,1
Indiana,7/4/20,50,1
Iowa,7/4/20,15,0
Kansas,7/4/20,4,0
Kentucky,7/4/20,126,19
Louisiana,7/4/20,968,39
Maine,7/4/20,494,4
Maryland,7/4/20,208,17
Massachusetts,7/4/20,1553,149
Michigan,7/4/20,22,1
Minnesota,7/4/20,14,0
Mississippi,7/4/20,310,18
Missouri,7/4/20,93,0
Montana,7/4/20,1,0
Nebraska,7/4/20,299,11
Nevada,7/4/20,16,1
New Hampshire,7/4/20,82,1
New Jersey,7/4/20,2926,220
New Mexico,7/4/20,2410,87
New York,7/4/20,2145,121
North Carolina,7/4/20,1240,37
North Dakota,7/4/20,0,0
Ohio,7/4/20,23,1
Oklahoma,7/4/20,120,4
Oregon,7/4/20,5,0
Pennsylvania,7/4/20,349,13
Rhode Island,7/4/20,256,0
South Carolina,7/4/20,119,0
South Dakota,7/4/20,34,0
Tennessee,7/4/20,134,2
Texas,7/4/20,1070,2
Utah,7/4/20,0,0
Vermont,7/4/20,68,2
Virginia,7/4/20,1043,14
Washington,7/4/20,150,0
West Virginia,7/4/20,15,1
Wisconsin,7/4/20,27,2
Wyoming,7/4/20,36,0
Diamond Princess,7/4/20,49,0
Grand Princess,7/4/20,103,0
American Samoa,7/5/20,0,0
Guam,7/5/20,280,5
Northern Mariana Islands,7/5/20,31,2
Puerto Rico,7/5/20,52,0
Virgin Islands,7/5/20,111,6
Alabama,7/5/20,607,12
Alaska,7/5/20,0,0
Arizona,7/5/20,2439,92
Arkansas,7/5/20,37,0
California,7/5/20,6855,140
Colorado,7/5/20,4362,156
Connecticut,7/5/20,16757,1377
Delaware,7/5/20,1746,92
District of Columbia,7/5/20,10482,559
Florida,7/5/20,1578,12
Georgia,7/5/20,290,14
Hawaii,7/5/20,93,0
Idaho,7/5/20,2835,23
Illinois,7/5/20,122,1
Indiana,7/5/20,50,1
Iowa,7/5/20,15,0
Kansas,7/5/20,4,0
Kentucky,7/5/20,126,19
Louisiana,7/5/20,1016,40
Maine,7/5/20,496,4
Maryland,7/5/20,210,18
Massachusetts,7/5/20,1557,149
Michigan,7/5/20,22,1
Minnesota,7/5/20,15,0
Mississippi,7/5/20,311,18
Missouri,7/5/20,93,0
Montana,7/5/20,2,0
Nebraska,7/5/20,299,11
Nevada,7/5/20,18,1
New Hampshire,7/5/20,82,2
New Jersey,7/5/20,2936,221
New Mexico,7/5/20,2471,87
New York,7/5/20,2152,121
North Carolina,7/5/20,1274,37
North Dakota,7/5/20,0,0
Ohio,7/5/20,22,1
Oklahoma,7/5/20,121,4
Oregon,7/5/20,5,0
Pennsylvania,7/5/20,352,13
Rhode Island,7/5/20,256,0
South Carolina,7/5/20,124,0
South Dakota,7/5/20,34,0
Tennessee,7/5/20,142,2
Texas,7/5/20,1082,2
Utah,7/5/20,0,0
Vermont,7/5/20,68,2
Virginia,7/5/20,1044,14
Washington,7/5/20,166,0
West Virginia,7/5/20,15,1
Wisconsin,7/5/20,32,2
Wyoming,7/5/20,37,0
Diamond Princess,7/5/20,49,0
Grand Princess,7/5/20,103,0
American Samoa,7/6/20,0,0
Guam,7/6/20,301,5
Northern Mariana Islands,7/6/20,31,2
Puerto Rico,7/6/20,58,0
Virgin Islands,7/6/20,112,6
Alabama,7/6/20,610,12
Alaska,7/6/20,0,0
Arizona,7/6/20,2441,92
Arkansas,7/6/20,37,0
California,7/6/20,6855,140
Colorado,7/6/20,4400,156
Connecticut,7/6/20,16823,1377
Delaware,7/6/20,1761,92
District of Columbia,7/6/20,10515,561
Florida,7/6/20,1636,12
Georgia,7/6/20,299,14
Hawaii,7/6/20,94,0
Idaho,7/6/20,3000,23
Illinois,7/6/20,131,1
Indiana,7/6/20,50,1
Iowa,7/6/20,16,0
Kansas,7/6/20,5,0
Kentucky,7/6/20,129,19
Louisiana,7/6/20,1042,42
Maine,7/6/20,496,4
Maryland,7/6/20,210,18
Massachusetts,7/6/20,1561,150
Michigan,7/6/20,22,1
Minnesota,7/6/20,15,0
Mississippi,7/6/20,313,18
Missouri,7/6/20,93,0
Montana,7/6/20,2,0
Nebraska,7/6/20,301,11
Nevada,7/6/20,18,1
New Hampshire,7/6/20,85,2
New Jersey,7/6/20,2949,221
New Mexico,7/6/20,2531,88
New York,7/6/20,2160,121
North Carolina,7/6/20,1292,37
North Dakota,7/6/20,0,0
Ohio,7/6/20,24,1
Oklahoma,7/6/20,123,4
Oregon,7/6/20,5,0
Pennsylvania,7/6/20,352,13
Rhode Island,7/6/20,256,0
South Carolina,7/6/20,135,0
South Dakota,7/6/20,34,0
Tennessee,7/6/20,144,2
Texas,7/6/20,1082,2
Utah,7/6/20,0,0
Vermont,7/6/20,68,2
Virginia,7/6/20,1044,14
Washington,7/6/20,196,0
West Virginia,7/6/20,17,1
Wisconsin,7/6/20,33,2
